Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2022-03-01,848.3965383386613,0.3703479849456819,1,0.66836774,869.68,889.88,853.78,864.37,24922287.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-02,833.5613153147698,0.29649813309652,1,0.9683815,872.13,886.48,844.2721,879.89,24881146.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-03,823.2199610280992,0.3868640322423959,0,0.055976458,878.77,886.439,832.6001,839.29,20541169.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-04,819.8596561032534,0.3226120434957998,0,0.0665663,849.1,855.65,825.1609,838.29,22393287.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-07,822.9695512789489,-0.06273879126575542,0,0.01778174,856.3,866.14,804.57,804.58,24164724.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-08,824.8820264846088,-0.043710313502511484,1,0.7452935,795.53,849.99,782.17,824.4,26799702.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-09,829.4357394742966,0.08592476990626213,1,0.7939599,839.48,860.56,832.01,858.97,19727993.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-10,832.6679977583887,0.17934697307268757,0,0.43900713,851.45,854.45,810.3601,838.3,19549548.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-11,832.2159897732736,0.25558735723067866,0,0.0137978615,840.197,843.802,793.77,795.35,22345722.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-14,830.6788282984496,0.27732214710059344,0,0.03482042,780.61,800.7,756.04,766.37,23717421.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-15,831.6448282039166,0.33125450707558585,1,0.8273703,775.27,805.57,756.57,801.89,22280381.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-16,830.2227415430547,0.33940618277471546,1,0.92769617,809.0,842.0,802.2601,840.23,28009607.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-17,821.8828598922491,0.3079994148076503,1,0.98181194,830.99,875.0,825.7178,871.6,22194324.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-18,810.823173980713,0.3842072699149686,1,0.97281307,874.49,907.85,867.39,905.39,33443159.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-21,805.2401398485899,0.32093023532576676,0,0.3586054,914.98,942.85,907.09,921.16,26640958.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-22,803.995847452879,0.34477704803628184,1,0.9509039,930.0,997.86,921.75,993.98,34882278.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-23,812.2412487363816,0.3413207190054928,0,0.47311303,979.94,1040.7,976.4,999.11,40225383.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-24,834.6327614617348,0.34101085097419404,1,0.5567658,1009.73,1024.49,988.8,1013.92,22973626.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-25,860.0020439517499,0.30457669167890167,1,0.64316714,1008.0,1021.7999,997.3201,1010.64,20496893.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-28,888.8892323756219,0.28181584441431456,1,0.98469365,1065.1,1097.8799,1053.6,1091.84,34168693.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-29,913.9544793170692,0.2916816740957152,1,0.8500638,1107.99,1114.77,1073.11,1099.57,24538273.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-30,938.8654016387463,0.3005665952338633,1,0.614561,1091.17,1113.95,1084.0,1093.99,19955002.0,,0.104,11.84,0.0726,2.04,2.507
2022-03-31,957.9289052760602,0.2976833699473454,0,0.42052567,1094.57,1103.1399,1076.641,1077.6,16330919.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-01,977.6310373550655,0.3188636550729755,0,0.23263465,1081.15,1094.75,1066.64,1084.59,18087741.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-04,993.1636632317305,0.3255530228783893,1,0.98538613,1089.38,1149.91,1072.53,1145.45,27392567.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-05,1012.6692788213493,0.35643197144590366,0,0.04852598,1136.3,1152.87,1087.3,1091.26,26192187.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-06,1027.4034686994553,0.3933285921590652,0,0.01966656,1073.47,1079.0,1027.7,1045.76,29782845.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-07,1030.7461212414505,0.44411053205650214,0,0.43657878,1052.39,1076.59,1021.5401,1057.26,26482353.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-08,1031.6929977321627,0.46909294601877877,0,0.032954514,1043.21,1048.44,1022.435,1025.49,18337896.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-11,1037.261522140503,0.39984917665558406,0,0.05718153,980.4,1008.4681,974.64,975.93,19785735.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-12,1048.5765658175947,0.3313268856555312,1,0.53779405,997.64,1021.1921,976.6001,986.95,21992032.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-13,1055.1667218834164,0.35594184710345045,1,0.8558946,981.075,1026.24,973.097,1022.37,18373737.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-14,1057.6128473448755,0.3684457008831093,0,0.17502314,999.29,1012.7099,982.19,985.0,19474135.0,,0.104,11.84,0.0726,2.04,2.507
