Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2021-12-23,168.527045853734,0.6504901360878652,1,0.85207164,167.88,168.95,167.36,168.25,3501450.0,,0.201,5.17,0.158,5.79,0.463
2021-12-27,168.06283903479573,0.37801885370063687,1,0.9725548,169.14,169.85,168.7,169.67,3705063.0,,0.201,5.17,0.158,5.79,0.463
2021-12-28,167.83048392415046,0.3692837372111407,1,0.942889,169.79,170.64,169.59,170.35,3187062.0,,0.201,5.17,0.158,5.79,0.463
2021-12-29,167.96832223236558,0.5431306281023447,1,0.7735457,170.0,171.99,169.91,171.55,3661968.0,,0.201,5.17,0.158,5.79,0.463
2021-12-30,168.58229245543478,0.5150586500533546,1,0.6983785,172.12,172.875,171.75,172.31,4231812.0,,0.201,5.17,0.158,5.79,0.463
2021-12-31,169.46776033282276,0.3610158653168619,0,0.086623125,172.53,172.6785,171.03,171.07,4397524.0,,0.201,5.17,0.158,5.79,0.463
2022-01-03,170.26434036135672,0.4147571868069783,0,0.39370456,170.21,171.6,169.1,171.54,6012777.0,,0.201,5.17,0.158,5.79,0.463
2022-01-04,170.78627707302567,0.5084644636077768,1,0.59063256,171.06,172.29,170.595,171.08,6748363.0,,0.201,5.17,0.158,5.79,0.463
2022-01-05,170.98063614487646,0.3876195297029509,1,0.82808745,172.0,173.47,171.62,172.22,7016099.0,,0.201,5.17,0.158,5.79,0.463
2022-01-06,171.0596871745586,0.2901112213024756,0,0.37483147,172.15,172.5,170.8,171.63,7301633.0,,0.201,5.17,0.158,5.79,0.463
2022-01-07,171.1023800295591,0.35657059984065903,1,0.92690426,171.46,174.3,171.13,173.95,6986006.0,,0.201,5.17,0.158,5.79,0.463
2022-01-10,171.387223867774,0.5196945814961236,0,0.30569592,173.69,173.69,172.155,173.09,7698444.0,,0.201,5.17,0.158,5.79,0.463
2022-01-11,171.83728243112563,0.6797584883481085,0,0.0756932,172.99,173.39,170.11,171.25,8126404.0,,0.201,5.17,0.158,5.79,0.463
2022-01-12,172.08682307183742,0.6616925587199084,0,0.16168301,169.61,170.08,168.34,169.79,8116205.0,,0.201,5.17,0.158,5.79,0.463
