Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2021-06-29,381.4147331869603,0.4716192957906439,1,0.87522227,379.876,380.4,373.245,373.42,1224084.0,,0.826,16.25,0.0766,23.18,0.388
2021-06-30,380.7731638586522,0.6209813069276758,1,0.895836,374.5,379.439,373.615,378.35,1077635.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-01,380.181555364132,0.4305712822475753,1,0.89613897,377.31,381.115,377.215,380.22,752932.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-02,379.7855946218968,0.4420021510847162,1,0.85322136,381.75,383.19,378.95,381.49,778835.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-06,379.43442851066595,0.10409910803874549,1,0.8896611,380.0,380.34,373.6843,378.67,1142741.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-07,379.2747667527199,0.20096253099676348,1,0.82071686,378.41,384.6,377.4101,383.48,953150.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-08,379.47134337782865,0.4480629368383929,1,0.84345084,379.53,381.69,377.93,379.92,894589.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-09,379.8378202354909,0.6172740673379008,1,0.80350333,382.7,384.39,380.77,383.11,543061.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-12,380.29734614551074,0.24315122043471735,1,0.7837345,381.9,383.315,376.23,379.07,1008180.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-13,380.67602880954746,0.2458130966039342,1,0.80435526,379.0,380.685,377.535,377.84,709475.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-14,380.8087010717393,0.36978382903321705,1,0.84795034,377.84,378.3914,375.21,376.82,699001.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-15,380.62080262362963,0.5746062031783065,1,0.80644774,375.12,378.65,375.0,378.25,713408.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-16,380.4481679564715,0.47940141339922765,1,0.56650066,378.62,379.72,375.28,377.14,891008.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-19,380.10205846190456,0.2833625180158446,1,0.82180554,375.15,376.82,367.56,372.02,1357581.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-20,379.67015347242364,0.16525098188695003,1,0.91451657,373.01,380.64,373.0,379.98,1268431.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-21,379.0475738531352,0.09788817166903728,1,0.7756065,379.98,384.7,379.4,380.89,923120.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-22,378.4993875539303,0.0386059745698788,1,0.86983585,380.75,381.545,377.8301,379.93,688440.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-23,378.34002846241003,0.08437164337544195,1,0.7558694,381.97,382.5,380.19,380.77,796294.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-26,378.3826678997279,0.43237563141097557,1,0.92889065,373.0,374.36,366.4,368.05,2720664.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-27,378.0400755977631,0.45581544075684616,0,0.335308,368.25,375.55,368.25,374.73,1460581.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-28,377.6543846404553,0.3230780432801667,1,0.63318104,376.0,376.242,370.59,372.81,775211.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-29,377.47507043838505,0.19456041684698708,1,0.6248807,374.85,375.86,371.35,372.6,749800.0,,0.826,16.25,0.0766,23.18,0.388
2021-07-30,377.0326660549641,0.10545576746591076,1,0.5839514,372.07,373.64,370.11,371.67,798759.0,,0.826,16.25,0.0766,23.18,0.388
2021-08-02,376.4016065573693,0.3030042960720904,1,0.69446516,372.3,375.04,368.08,368.3,1176463.0,,0.826,16.25,0.0766,23.18,0.388
2021-08-03,375.5214734649659,0.23787363954201718,0,0.46322274,369.38,369.91,366.0,369.45,872936.0,,0.826,16.25,0.0766,23.18,0.388
2021-08-04,374.6504412388802,0.1641622955414561,1,0.53307843,364.49,365.36,359.61,361.64,1608105.0,,0.826,16.25,0.0766,23.18,0.388
2021-08-05,373.28089653611187,0.43044238215709635,1,0.6986449,362.44,363.02,359.88,360.78,912917.0,,0.826,16.25,0.0766,23.18,0.388
2021-08-06,371.7467273896933,-0.03628031572435718,1,0.56773114,362.3,363.46,360.56,362.05,704471.0,,0.826,16.25,0.0766,23.18,0.388
2021-08-09,369.90427161514765,-0.06625625598347493,1,0.7428176,360.7,362.4246,359.78,361.04,945120.0,,0.826,16.25,0.0766,23.18,0.388
