Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2021-09-27,214.8258990444988,0.4495644021129091,0,0.05100716,217.1035,217.99,213.25,216.6,24521514.0,,1.192,33.88,0.558,2.94,1.765
2021-09-28,215.0496336375177,0.28341470268076335,0,0.013030733,212.135,214.19,206.51,206.99,34306895.0,,1.192,33.88,0.558,2.94,1.765
2021-09-29,214.82261589773,0.1856514190017357,0,0.017743835,209.395,210.17,204.67,205.17,21839363.0,,1.192,33.88,0.558,2.94,1.765
2021-09-30,214.4905811534077,0.14846500079204938,1,0.5198003,207.684,210.66,206.88,207.16,22100912.0,,1.192,33.88,0.558,2.94,1.765
2021-10-01,213.73895276196302,0.16057521458122465,1,0.8284946,207.5,208.59,202.03,207.42,24097796.0,,1.192,33.88,0.558,2.94,1.765
2021-10-04,212.90733667880298,0.17143575971809716,0,0.037536502,205.04,205.4179,195.55,197.32,34563497.0,,1.192,33.88,0.558,2.94,1.765
2021-10-05,211.44700423114003,0.2277219410920483,1,0.8683115,199.5,206.48,198.54,204.51,27928165.0,,1.192,33.88,0.558,2.94,1.765
2021-10-06,209.75006675578655,0.11246277307010485,1,0.8920276,201.2,207.2,200.8,207.0,29720175.0,,1.192,33.88,0.558,2.94,1.765
2021-10-07,208.51716400168834,0.11882479610847373,1,0.5828838,210.92,213.22,209.72,210.75,25691893.0,,1.192,33.88,0.558,2.94,1.765
2021-10-08,207.5200923015177,0.25244283226615594,0,0.20639442,211.01,212.06,207.75,208.31,15125791.0,,1.192,33.88,0.558,2.94,1.765
2021-10-11,206.44588537745176,-0.02510951947700111,0,0.080293335,205.75,210.63,205.11,206.95,16338754.0,,1.192,33.88,0.558,2.94,1.765
2021-10-12,205.52733456388114,0.10028445068528517,0,0.47507563,208.275,210.57,205.28,206.71,16213354.0,,1.192,33.88,0.558,2.94,1.765
2021-10-13,204.038995501101,0.17604486757285728,1,0.6369992,209.18,209.9,207.13,209.39,18065188.0,,1.192,33.88,0.558,2.94,1.765
2021-10-14,202.57942454375325,0.20515789008391827,1,0.99024117,212.88,217.55,211.2201,217.46,24358881.0,,1.192,33.88,0.558,2.94,1.765
2021-10-15,201.8951318696886,0.20523509048848373,1,0.9922197,218.1,219.31,216.62,218.62,22699401.0,,1.192,33.88,0.558,2.94,1.765
2021-10-18,202.36713727235792,0.33805092523432,1,0.99065185,217.49,222.91,216.44,222.22,18949356.0,,1.192,33.88,0.558,2.94,1.765
2021-10-19,203.9124383074045,0.21835712550649541,1,0.98040515,222.76,223.79,220.37,222.9,16147329.0,,1.192,33.88,0.558,2.94,1.765
2021-10-20,205.30611538559197,0.23730385415326521,0,0.25531638,223.045,224.33,219.82,221.03,14627594.0,,1.192,33.88,0.558,2.94,1.765
2021-10-21,206.1464698822051,0.20139461163853742,1,0.9890164,220.97,227.11,220.83,226.92,18759032.0,,1.192,33.88,0.558,2.94,1.765
2021-10-22,206.29665200084446,0.2113650005288968,0,0.33892635,228.23,231.3,225.61,227.26,24938379.0,,1.192,33.88,0.558,2.94,1.765
2021-10-25,206.7699993741512,0.13118746349508992,1,0.9171221,229.73,233.5499,227.7,231.66,23023483.0,,1.192,33.88,0.558,2.94,1.765
2021-10-26,207.73987588331102,0.17247564275940977,1,0.91017854,239.89,252.59,239.24,247.17,48589830.0,,1.192,33.88,0.558,2.94,1.765
2021-10-27,209.72470038987697,0.19206681257918384,0,0.30541846,244.74,250.9,242.8201,244.51,24598989.0,,1.192,33.88,0.558,2.94,1.765
2021-10-28,212.24304248809815,0.22104845616597418,1,0.8643638,248.78,249.5,245.23,249.41,23420431.0,,1.192,33.88,0.558,2.94,1.765
2021-10-29,215.15898239843548,0.1876032535342119,1,0.99014753,250.005,257.09,250.0,255.67,29250284.0,,1.192,33.88,0.558,2.94,1.765
2021-11-01,218.63826285719873,0.6055469459807993,1,0.98610395,256.49,258.94,252.27,258.27,26074158.0,,1.192,33.88,0.558,2.94,1.765
2021-11-02,223.2211612430215,0.5284453283631967,1,0.7457715,258.22,266.78,258.0,264.01,28744823.0,,1.192,33.88,0.558,2.94,1.765
2021-11-03,227.22093281567098,0.4165371228841438,1,0.94309825,266.7,267.84,262.35,265.98,23991033.0,,1.192,33.88,0.558,2.94,1.765
2021-11-04,230.71160442054273,0.34868281556503994,1,0.7311914,272.29,313.65,271.18,298.01,115363115.0,,1.192,33.88,0.558,2.94,1.765
2021-11-05,233.68634761169554,0.24106352170668413,1,0.6920664,301.87,314.0,294.1,297.52,85126015.0,,1.192,33.88,0.558,2.94,1.765
2021-11-08,237.26082060158254,0.2877961131727844,1,0.8569754,301.49,311.0,299.07,308.04,50310093.0,,1.192,33.88,0.558,2.94,1.765
2021-11-09,241.66109862968327,0.297810335301855,1,0.52811843,322.82,323.1,299.64,306.57,64216853.0,,1.192,33.88,0.558,2.94,1.765
2021-11-10,246.72765571668745,0.31643524940120266,0,0.07816752,293.56,308.5,287.78,294.59,63620572.0,,1.192,33.88,0.558,2.94,1.765
2021-11-11,251.98318723633886,0.27156025965327946,1,0.54283994,304.68,305.9,297.7701,303.9,33217211.0,,1.192,33.88,0.558,2.94,1.765
2021-11-12,256.447030980587,0.26219094475768967,1,0.5533322,300.1,306.8,296.3,303.9,41026129.0,,1.192,33.88,0.558,2.94,1.765
2021-11-15,260.40463346660135,0.16528136193909093,0,0.42745823,305.52,306.44,292.47,300.25,38490900.0,,1.192,33.88,0.558,2.94,1.765
2021-11-16,263.51835488200186,0.21113435501190628,1,0.7353667,297.59,303.9,297.0587,302.03,26448367.0,,1.192,33.88,0.558,2.94,1.765
2021-11-17,266.2934253257513,0.21735708857175948,0,0.15144783,304.18,305.09,288.0,292.61,42850799.0,,1.192,33.88,0.558,2.94,1.765
2021-11-18,269.39593660503624,0.2058952500385007,1,0.7570366,323.67,327.6,313.21,316.75,78171075.0,,1.192,33.88,0.558,2.94,1.765
2021-11-19,272.15927260786293,0.2391041454889387,1,0.99586844,322.43,330.88,319.05,329.85,53386665.0,,1.192,33.88,0.558,2.94,1.765
2021-11-22,275.46555120542644,0.2647827821124161,0,0.14618371,335.17,346.47,319.0,319.56,75433524.0,,1.192,33.88,0.558,2.94,1.765
2021-11-23,279.6283940565586,0.3167192591568834,0,0.15106608,315.35,323.6,308.8,317.46,53216270.0,,1.192,33.88,0.558,2.94,1.765
2021-11-24,279.4526770454645,0.4127900334653752,1,0.7050441,314.61,328.55,309.28,326.74,43516226.0,,1.192,33.88,0.558,2.94,1.765
2021-11-26,281.1759545956552,0.2803555342114243,0,0.038794387,326.0,327.1,313.5,315.03,28306886.0,,1.192,33.88,0.558,2.94,1.765
2021-11-29,282.88431442573665,0.19160920625735492,1,0.87554616,323.66,334.12,320.36,333.76,45496398.0,,1.192,33.88,0.558,2.94,1.765
2021-11-30,283.9483535815775,0.1314842764525473,1,0.7404427,331.69,333.53,318.6401,326.76,62206647.0,,1.192,33.88,0.558,2.94,1.765
2021-12-01,286.6515443329513,0.008204098733109403,0,0.059746478,332.1947,332.8934,313.8,314.35,48580204.0,,1.192,33.88,0.558,2.94,1.765
2021-12-02,292.1557336491346,0.1663847979725763,1,0.66517067,312.14,324.7799,310.25,321.26,47289033.0,,1.192,33.88,0.558,2.94,1.765
2021-12-03,305.13241494491695,0.326293438647987,0,0.044720657,320.0,321.29,301.3,306.93,54432505.0,,1.192,33.88,0.558,2.94,1.765
2021-12-06,308.67826338902114,0.04376015783458799,0,0.4234915,298.8,302.41,280.38,300.37,65893845.0,,1.192,33.88,0.558,2.94,1.765
2021-12-07,309.7310175080597,0.04332513253198577,1,0.9206492,309.57,324.49,306.51,324.27,59305348.0,,1.192,33.88,0.558,2.94,1.765
2021-12-08,311.03873356476424,0.05694603980356897,0,0.47882947,319.99,322.9,314.2101,318.26,47555145.0,,1.192,33.88,0.558,2.94,1.765
2021-12-09,311.3005239483714,0.10334435679615525,0,0.09969768,317.34,322.05,304.28,304.9,48850716.0,,1.192,33.88,0.558,2.94,1.765
2021-12-10,310.4990241830051,0.24472554723244294,0,0.24713086,311.5,313.05,298.61,301.98,48882509.0,,1.192,33.88,0.558,2.94,1.765
2021-12-13,308.5069031012058,0.34322068973571945,0,0.011966606,302.49,302.94,281.16,281.61,59834366.0,,1.192,33.88,0.558,2.94,1.765
2021-12-14,305.21893772155045,0.3687910201095994,0,0.34963015,276.99,286.78,272.5,283.37,66703537.0,,1.192,33.88,0.558,2.94,1.765
2021-12-15,302.4492101934552,0.39413003615713244,1,0.9724796,284.0,305.0,278.38,304.59,69829688.0,,1.192,33.88,0.558,2.94,1.765
2021-12-16,303.21545670226214,0.3732904210580937,0,0.10910153,311.52,311.6,280.93,283.87,70736595.0,,1.192,33.88,0.558,2.94,1.765
2021-12-17,308.6718219299614,0.4056717164403683,0,0.06864279,279.85,289.22,277.6,278.01,71662239.0,,1.192,33.88,0.558,2.94,1.765
2021-12-20,310.5591569510102,0.40076646893713963,0,0.13734114,273.05,281.44,271.45,277.19,46184676.0,,1.192,33.88,0.558,2.94,1.765
2021-12-21,312.0734116514027,0.1389671539631431,1,0.9205973,283.74,291.2,274.01,290.75,52438494.0,,1.192,33.88,0.558,2.94,1.765
2021-12-22,313.1664373730123,-0.009391502204519153,1,0.7366018,288.91,295.55,284.49,294.0,39518438.0,,1.192,33.88,0.558,2.94,1.765
2021-12-23,311.8205219660699,-0.04342604695240795,1,0.7324288,297.55,300.59,294.3101,296.4,34302174.0,,1.192,33.88,0.558,2.94,1.765
2021-12-27,307.30567085415123,0.6124170198890889,1,0.9837737,296.6,310.865,296.4,309.45,40368587.0,,1.192,33.88,0.558,2.94,1.765
2021-12-28,305.8629587930441,0.5070106152131227,0,0.17037465,313.12,313.3,300.1181,303.22,42059121.0,,1.192,33.88,0.558,2.94,1.765
2021-12-29,302.21312322884796,0.3784443865586257,0,0.09837323,302.725,305.48,293.66,300.01,34313928.0,,1.192,33.88,0.558,2.94,1.765
2021-12-30,297.9651307803392,0.2391326579032719,0,0.01907931,298.27,304.57,295.4,295.86,30886422.0,,1.192,33.88,0.558,2.94,1.765
2021-12-31,295.220207863003,0.19702213612222225,0,0.025903648,296.74,300.3,293.3057,294.11,26347792.0,,1.192,33.88,0.558,2.94,1.765
2022-01-03,292.39841187417505,0.33142586521680173,1,0.8921338,298.15,307.11,297.85,301.21,39240294.0,,1.192,33.88,0.558,2.94,1.765
2022-01-04,292.58452759727834,0.3767678512789009,1,0.7828968,302.77,304.68,283.49,292.9,52715440.0,,1.192,33.88,0.558,2.94,1.765
2022-01-05,292.5355175812542,0.2523637447445021,0,0.00984735,289.49,294.16,275.33,276.04,49806388.0,,1.192,33.88,0.558,2.94,1.765
