Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2021-09-03,162.52716865420342,0.1459110267907023,0,0.31718978,163.2,164.17,162.22,163.29,4254656.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-07,162.0627299243212,-1.171956206154808e-09,0,0.065442346,163.7,163.86,161.91,162.64,5649012.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-08,161.01988491296768,0.1665015772129586,0,0.034364883,162.0,162.09,159.75,160.71,6591715.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-09,159.30660778999328,0.27081339867914916,1,0.9253834,165.26,166.15,163.2,163.34,8414827.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-10,159.52648071706295,0.10057026212921884,1,0.8841548,164.25,165.66,163.44,163.59,4252054.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-13,160.90832532465458,0.21625885603067224,0,0.03965397,161.5598,162.92,158.33,159.52,8814461.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-14,157.29544648110866,0.09270848517741603,0,0.097800754,159.17,159.39,157.07,158.76,5323906.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-15,157.02361668288708,0.23758885672195335,0,0.10956767,157.5,158.32,155.67,157.91,6827120.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-16,156.63699229896068,0.188500302362065,0,0.2254559,157.59,159.01,157.2,157.6,5085953.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-17,156.46185797929763,0.3042918050118307,0,0.052238077,157.96,161.0,156.065,156.42,7947833.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-20,154.74607162356378,0.4872300568964974,0,0.17036904,153.73,155.27,152.32,154.25,7041151.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-21,153.23909731686115,0.3247597493849825,1,0.8689617,155.09,156.13,153.58,155.02,5857946.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-22,153.42441484570503,0.29540526520425014,1,0.85510105,156.79,157.9999,155.6001,157.44,6844752.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-23,154.260799510479,0.19945516314518427,1,0.9345922,158.71,160.29,158.27,159.58,11981521.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-24,154.4635466426611,0.1958339153036782,0,0.015661929,151.04,151.85,148.0,149.59,26913307.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-27,137.82200554728507,0.08966642161042955,0,0.013563999,149.51,149.91,147.29,148.04,11479263.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-28,140.3549634963274,0.11978458492166491,0,0.02937705,147.34,147.53,145.0,145.3,10692289.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-29,143.13940170347692,-0.023104479146672508,0,0.06780867,145.71,147.938,145.69,146.02,7794925.0,,0.319,6.84,0.0943,3.01,1.021
2021-09-30,144.19630066871645,0.026028222944347264,0,0.061243568,145.88,147.48,144.42,145.23,10135898.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-01,143.5615266674757,0.12678565131675798,1,0.85278994,145.22,148.0,144.37,147.06,8112276.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-04,144.31315440058708,0.3064362543551624,1,0.8068283,147.06,147.62,145.76,147.14,7950980.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-05,144.98558377146722,0.5432382685108669,1,0.6942129,148.0,151.0,147.8218,149.46,10881850.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-06,145.50750418543817,0.3635496631326633,1,0.510081,148.0,149.46,147.51,148.8,7610726.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-07,146.43392304718495,0.2231183054783571,1,0.8067611,150.3,153.66,150.26,151.85,7958039.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-08,147.9371503829956,0.18019991815904168,1,0.94917107,152.22,152.87,150.67,152.48,6333747.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-11,149.51100755751133,-0.07102955569446738,0,0.20960994,151.99,153.59,150.055,150.28,5551181.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-12,149.71042404890062,0.05638475997156343,1,0.97877926,152.42,153.6,151.3,153.35,7408556.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-13,150.49693911910057,0.11379901365277066,1,0.9766212,154.32,156.67,153.16,156.3,8457480.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-14,152.04842136383056,0.166167101453781,1,0.65850943,158.18,158.46,156.25,157.14,6025600.0,,0.319,6.84,0.0943,3.01,1.021
2021-10-15,153.9670448690653,0.46993658861596826,1,0.91924167,157.8,158.33,156.56,158.01,5532311.0,,0.319,6.84,0.0943,3.01,1.021
